n_qubits,n_gates,depth,ideal_0,ideal_1,ideal_2,ideal_3,ideal_4,ideal_5,ideal_6,ideal_7,ideal_8,ideal_9,ideal_10,ideal_11,ideal_12,ideal_13,ideal_14,ideal_15,low_0,low_1,low_2,low_3,low_4,low_5,low_6,low_7,low_8,low_9,low_10,low_11,low_12,low_13,low_14,low_15,moderate_0,moderate_1,moderate_2,moderate_3,moderate_4,moderate_5,moderate_6,moderate_7,moderate_8,moderate_9,moderate_10,moderate_11,moderate_12,moderate_13,moderate_14,moderate_15,high_0,high_1,high_2,high_3,high_4,high_5,high_6,high_7,high_8,high_9,high_10,high_11,high_12,high_13,high_14,high_15
4,11,6,0.4497,0.0,0.3185,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0482,0.0,0.0,0.0,0.0476,0.1434,0.0622,0.0774,0.0485,0.1199,0.0538,0.0672,0.0468,0.0722,0.041,0.0517,0.0341,0.0651,0.036,0.0444,0.0363,0.1396,0.069,0.082,0.0495,0.1223,0.0638,0.0678,0.0413,0.0792,0.0432,0.0458,0.0293,0.0705,0.0349,0.0375,0.0243,0.1414,0.0783,0.0842,0.0484,0.1154,0.0611,0.0623,0.0403,0.0783,0.0458,0.0449,0.0302,0.0686,0.0364,0.0395,0.0249
3,12,3,0.0006,0.3845,0.0004,0.1201,0.0011,0.3795,0.0002,0.1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.3323,0.0145,0.1172,0.0415,0.3214,0.0136,0.1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795,0.3026,0.0344,0.1253,0.0728,0.2528,0.0297,0.1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2625,0.0513,0.1177,0.0948,0.2212,0.0409,0.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628,0.0773,0.0884,0.0617,0.0694,0.0374,0.047,0.0323,0.0958,0.0534,0.0698,0.0402,0.0665,0.0333,0.039,0.0257,0.1425,0.0845,0.0729,0.0583,0.0762,0.0483,0.0402,0.0322,0.1046,0.0597,0.058,0.0454,0.0719,0.0431,0.0343,0.0279,0.1382,0.0824,0.0712,0.0556,0.0834,0.0526,0.0423,0.0326,0.1066,0.0658,0.0543,0.0456,0.0679,0.0398,0.0337,0.028
2,16,7,0.655,0.1693,0.1414,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,0.1952,0.1657,0.0521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431,0.199,0.1901,0.0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033,0.2127,0.197,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,2,0.4907,0.0,0.0,0.0,0.5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082,0.0355,0.0659,0.0151,0.374,0.0315,0.0574,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3364,0.0616,0.1025,0.0305,0.2978,0.0538,0.0944,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937,0.0814,0.1261,0.0451,0.2389,0.0735,0.1024,0.0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,0.5085,0.0,0.4915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4026,0.12,0.3687,0.1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456,0.1932,0.2944,0.1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191,0.232,0.2521,0.1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2,0.4927,0.4949,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.2681,0.1702,0.0278,0.0175,0.1277,0.1548,0.0135,0.0188,0.0584,0.041,0.006,0.0037,0.0452,0.0381,0.0049,0.0043,0.1952,0.1152,0.0435,0.0228,0.1262,0.1265,0.0292,0.028,0.0857,0.0561,0.0161,0.0113,0.0657,0.0552,0.0124,0.0109,0.1758,0.1031,0.0504,0.0347,0.1167,0.1014,0.0359,0.0336,0.0874,0.0554,0.0302,0.0193,0.0657,0.0518,0.0225,0.0161
3,7,2,0.0,0.8956,0.0,0.0,0.0,0.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382,0.6029,0.0067,0.0314,0.0597,0.1503,0.004,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989,0.4342,0.0217,0.0473,0.1074,0.1615,0.0094,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301,0.3391,0.0394,0.0545,0.13,0.1568,0.0243,0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,4,0.1786,0.2518,0.0412,0.0271,0.181,0.2477,0.0413,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.1475,0.0974,0.0961,0.1438,0.1605,0.0873,0.0844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752,0.1414,0.1274,0.1038,0.137,0.1182,0.1109,0.0861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.1414,0.1371,0.111,0.139,0.113,0.1059,0.0866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518,0.0775,0.0737,0.0538,0.1281,0.0697,0.0692,0.0486,0.0548,0.0461,0.0372,0.0295,0.0548,0.0426,0.0365,0.0261,0.143,0.0766,0.0787,0.0461,0.1219,0.0667,0.0656,0.0379,0.0732,0.0517,0.0421,0.0295,0.0635,0.0424,0.0385,0.0226,0.1393,0.084,0.081,0.0471,0.1133,0.0617,0.0608,0.04,0.074,0.0537,0.0482,0.0296,0.0664,0.0383,0.0381,0.0245
2,7,3,0.2468,0.2575,0.2501,0.2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534,0.2262,0.2793,0.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609,0.2136,0.2885,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741,0.2174,0.2831,0.2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,2,0.9376,0.0,0.0159,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879,0.1476,0.154,0.1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4388,0.2193,0.2027,0.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3776,0.2415,0.2188,0.1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,7,0.0129,0.0,0.0,0.0793,0.0046,0.0,0.0,0.0316,0.0,0.0019,0.6491,0.0,0.0,0.0009,0.0,0.2197,0.0962,0.0661,0.1021,0.0913,0.0411,0.0345,0.0499,0.0456,0.0761,0.0628,0.1045,0.0769,0.038,0.0309,0.0404,0.0436,0.131,0.084,0.0867,0.0737,0.0681,0.0495,0.0493,0.0406,0.0778,0.0714,0.0659,0.0512,0.0438,0.0387,0.0383,0.03,0.134,0.0953,0.0878,0.0652,0.0767,0.0528,0.0533,0.037,0.0853,0.0636,0.0548,0.0469,0.0507,0.0333,0.0349,0.0284
3,13,5,0.1224,0.221,0.057,0.1681,0.1779,0.0971,0.0842,0.0723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855,0.1344,0.11,0.1038,0.1362,0.1026,0.1355,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2193,0.1205,0.1227,0.0772,0.151,0.0948,0.1362,0.0783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2236,0.1247,0.1336,0.0826,0.1469,0.092,0.1262,0.0704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,3,0.0467,0.0,0.124,0.0,0.0902,0.0,0.2457,0.0,0.0914,0.0,0.2325,0.0,0.0472,0.0,0.1223,0.0,0.0633,0.0235,0.114,0.0428,0.0737,0.0226,0.1337,0.0472,0.0681,0.0214,0.1342,0.0448,0.0527,0.0176,0.1024,0.038,0.0715,0.0466,0.1003,0.0644,0.071,0.0375,0.0961,0.0576,0.0648,0.0368,0.0872,0.054,0.053,0.0338,0.075,0.0504,0.0858,0.0641,0.0919,0.0681,0.0638,0.0479,0.0729,0.0565,0.0594,0.05,0.0734,0.0562,0.0531,0.0424,0.0622,0.0523
3,17,8,0.3014,0.0244,0.073,0.1037,0.0718,0.102,0.2969,0.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496,0.1156,0.1357,0.1064,0.1399,0.1153,0.1358,0.1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523,0.1246,0.1306,0.1134,0.1381,0.1212,0.1197,0.1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521,0.1359,0.1293,0.1081,0.146,0.1161,0.1109,0.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,5,0.0,0.0,0.5013,0.0,0.0,0.0,0.0248,0.4739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353,0.0989,0.1953,0.1303,0.0894,0.1003,0.1122,0.1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1874,0.134,0.1574,0.1163,0.1083,0.1064,0.1025,0.0877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2133,0.1344,0.1536,0.1035,0.1267,0.0986,0.0926,0.0773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,14,8,0.4385,0.0,0.0787,0.0004,0.3987,0.0,0.0834,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539,0.0809,0.1317,0.0777,0.1972,0.084,0.1056,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2202,0.1118,0.1307,0.0944,0.1752,0.0928,0.0956,0.0793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195,0.1306,0.122,0.1018,0.166,0.0963,0.0893,0.0745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695,0.109,0.1276,0.0882,0.1311,0.1044,0.0811,0.0891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939,0.1234,0.1638,0.1105,0.1279,0.095,0.101,0.0845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1897,0.123,0.1721,0.1112,0.1247,0.0857,0.1142,0.0794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,4,0.0503,0.05,0.4508,0.4489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0917,0.4232,0.3851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.1218,0.3871,0.3351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903,0.1563,0.3638,0.2896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1832,0.1516,0.0816,0.0733,0.0818,0.0664,0.0492,0.0432,0.0543,0.0414,0.0407,0.0324,0.0301,0.0256,0.0249,0.0203,0.1496,0.1298,0.0782,0.069,0.0818,0.0692,0.0463,0.0415,0.0702,0.057,0.0454,0.04,0.0407,0.0341,0.0273,0.0199,0.1371,0.1128,0.0816,0.0702,0.0782,0.0657,0.047,0.042,0.0763,0.0663,0.051,0.0407,0.0453,0.0361,0.0294,0.0203
2,8,5,0.1697,0.8303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353,0.517,0.108,0.1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674,0.3741,0.1634,0.1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897,0.2995,0.2038,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506,0.0721,0.1842,0.0466,0.0312,0.0031,0.0093,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4624,0.1118,0.2395,0.0875,0.0488,0.014,0.0279,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3495,0.1327,0.2519,0.1152,0.063,0.0245,0.0432,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,6,0.5976,0.0891,0.1539,0.1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319,0.166,0.2379,0.1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3727,0.1976,0.2539,0.1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606,0.2016,0.2691,0.1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7,5,0.0673,0.9327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1966,0.5308,0.1161,0.1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577,0.3615,0.1868,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2873,0.2955,0.2174,0.1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,16,7,0.0,0.0,0.296,0.2912,0.0,0.0,0.2037,0.2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345,0.1095,0.1508,0.1379,0.125,0.1007,0.1282,0.1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1514,0.1238,0.1382,0.1176,0.1317,0.1052,0.131,0.1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524,0.1231,0.138,0.1133,0.1351,0.112,0.1295,0.0966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,8,0.1291,0.1195,0.3746,0.3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1971,0.197,0.2914,0.3145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336,0.2317,0.2673,0.2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.2569,0.2384,0.2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,4,0.835,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126,0.0621,0.072,0.0493,0.0751,0.0476,0.0563,0.0384,0.0805,0.0524,0.0631,0.0441,0.0919,0.0507,0.0651,0.0388,0.0974,0.0705,0.0715,0.0564,0.0764,0.0526,0.0585,0.0457,0.0776,0.0571,0.0592,0.0453,0.0782,0.0513,0.0616,0.0407,0.1028,0.0737,0.071,0.0542,0.0802,0.0572,0.0587,0.0442,0.08,0.0587,0.0607,0.045,0.0708,0.0523,0.0494,0.0411
2,6,4,0.6791,0.0,0.0,0.3209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3836,0.1913,0.1772,0.2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3092,0.2568,0.2148,0.2192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3101,0.2666,0.2229,0.2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11,3,0.0,0.0,0.0,0.0,0.9031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969,0.0,0.0,0.0,0.1509,0.0274,0.044,0.0059,0.3929,0.0424,0.069,0.0072,0.0465,0.0104,0.0215,0.0028,0.1259,0.013,0.0358,0.0044,0.1628,0.0448,0.0685,0.0171,0.2203,0.0493,0.0741,0.0168,0.0815,0.025,0.0411,0.0115,0.1114,0.0252,0.0418,0.0088,0.1504,0.0534,0.0787,0.0299,0.1394,0.0526,0.0711,0.0247,0.0967,0.0372,0.051,0.021,0.0946,0.0343,0.0456,0.0194
4,8,2,0.0692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873,0.019,0.0155,0.0082,0.0308,0.0077,0.0082,0.0032,0.388,0.0826,0.0656,0.0381,0.1461,0.0434,0.0349,0.0214,0.0787,0.0317,0.0255,0.0176,0.0519,0.0205,0.0196,0.0121,0.2271,0.0882,0.0733,0.0542,0.1474,0.0648,0.0475,0.0399,0.0845,0.0459,0.0327,0.0264,0.0595,0.0336,0.0246,0.0249,0.1702,0.0922,0.0681,0.0563,0.1162,0.0665,0.054,0.0444
3,8,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918,0.1245,0.1518,0.0801,0.1192,0.0839,0.0878,0.0609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537,0.1371,0.1557,0.095,0.1183,0.0936,0.0789,0.0677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.1483,0.1485,0.0939,0.1198,0.097,0.0805,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5864,0.167,0.1483,0.0983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4037,0.2352,0.2098,0.1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3402,0.2531,0.2221,0.1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15,6,0.3691,0.0158,0.0,0.0,0.384,0.0172,0.0,0.0,0.1031,0.0057,0.0,0.0,0.0989,0.0062,0.0,0.0,0.1253,0.0752,0.0657,0.0502,0.0807,0.0606,0.0483,0.0434,0.1007,0.0652,0.0517,0.0328,0.069,0.0505,0.0467,0.034,0.1294,0.0787,0.0717,0.0464,0.09,0.0559,0.055,0.0338,0.094,0.0567,0.0547,0.0341,0.0731,0.0514,0.0455,0.0296,0.1214,0.0787,0.0786,0.0467,0.0965,0.0653,0.0599,0.035,0.0958,0.0554,0.0519,0.0321,0.0701,0.0408,0.0449,0.0269
4,7,2,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251,0.1046,0.0476,0.0576,0.0321,0.0251,0.0164,0.0231,0.1771,0.1686,0.0577,0.0581,0.0353,0.0376,0.0165,0.0175,0.1537,0.1,0.0755,0.059,0.0574,0.0423,0.0324,0.027,0.1008,0.1147,0.0543,0.0482,0.0431,0.0413,0.0245,0.0258,0.1409,0.0953,0.0751,0.0578,0.0739,0.0552,0.0422,0.0311,0.0894,0.0851,0.0584,0.0463,0.0492,0.0466,0.0305,0.023
4,15,5,0.0017,0.0058,0.0085,0.0007,0.0341,0.0923,0.1124,0.0286,0.0063,0.0183,0.0221,0.0016,0.0814,0.2624,0.3143,0.0095,0.0734,0.0687,0.0572,0.0296,0.1049,0.1005,0.0685,0.039,0.0516,0.0569,0.0499,0.0256,0.0884,0.0812,0.0697,0.0349,0.1148,0.0777,0.0705,0.043,0.0941,0.0658,0.0547,0.038,0.0798,0.0623,0.0503,0.0333,0.0743,0.0586,0.0482,0.0346,0.1213,0.0841,0.074,0.0468,0.0859,0.0616,0.0564,0.031,0.0935,0.0635,0.0553,0.0388,0.0738,0.0489,0.038,0.0271
2,14,7,0.384,0.1155,0.3818,0.1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3202,0.192,0.3097,0.1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976,0.2354,0.2737,0.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924,0.265,0.2452,0.1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,9,6,0.4965,0.0702,0.0192,0.4141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3771,0.1808,0.1516,0.2905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504,0.2252,0.2041,0.2203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604,0.2309,0.227,0.1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,16,6,0.3523,0.0014,0.1533,0.0005,0.0011,0.3408,0.0005,0.1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1738,0.1311,0.1555,0.125,0.1092,0.1298,0.0853,0.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705,0.1401,0.1703,0.1371,0.11,0.094,0.0987,0.0793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.1446,0.1639,0.133,0.1117,0.0908,0.0936,0.0784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,3,0.4273,0.0,0.0,0.0,0.5727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826,0.0762,0.0569,0.0328,0.1713,0.0636,0.0553,0.0278,0.0572,0.0711,0.0221,0.0229,0.0526,0.0627,0.0218,0.0231,0.1288,0.081,0.0696,0.0452,0.1114,0.0689,0.0608,0.0359,0.0708,0.0781,0.0312,0.0371,0.056,0.0617,0.0302,0.0333,0.126,0.0844,0.0704,0.0449,0.1032,0.0664,0.0598,0.0377,0.0716,0.0667,0.0464,0.0385,0.0619,0.0527,0.0372,0.0322
2,6,4,0.2438,0.2907,0.2484,0.2171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598,0.241,0.2646,0.2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.2483,0.2571,0.2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.2462,0.2531,0.2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,3,0.252,0.2485,0.0984,0.1006,0.1522,0.1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2183,0.1986,0.1059,0.101,0.1213,0.1188,0.0706,0.0655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916,0.1584,0.1193,0.1095,0.1427,0.1118,0.0886,0.0781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1909,0.1567,0.1244,0.0995,0.1414,0.1133,0.0936,0.0802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813,0.0982,0.0623,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6681,0.1649,0.1194,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5521,0.2111,0.1573,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,4,0.4139,0.1118,0.073,0.4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468,0.1811,0.2264,0.2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334,0.1927,0.2799,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332,0.2055,0.2808,0.1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,9,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5941,0.1318,0.1894,0.0847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505,0.1752,0.2459,0.1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3933,0.1987,0.265,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,7,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523,0.0662,0.0936,0.0587,0.0637,0.0342,0.0532,0.0339,0.1016,0.0593,0.0863,0.0475,0.0499,0.0271,0.0442,0.0283,0.1356,0.0743,0.0935,0.0632,0.0742,0.0389,0.0615,0.0357,0.0969,0.054,0.0745,0.0445,0.0555,0.0299,0.0426,0.0252,0.1362,0.079,0.0983,0.0608,0.0765,0.0457,0.0637,0.0385,0.0921,0.0498,0.0707,0.0413,0.0524,0.0293,0.0416,0.0241
4,9,4,0.3923,0.6077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2278,0.1413,0.1212,0.0725,0.0513,0.0265,0.0327,0.0284,0.0805,0.0572,0.0442,0.037,0.0291,0.0176,0.0159,0.0168,0.1685,0.0974,0.1194,0.0738,0.0645,0.0363,0.0465,0.0361,0.0849,0.0496,0.0602,0.0377,0.0457,0.025,0.0319,0.0225,0.1379,0.0849,0.1089,0.0622,0.0729,0.0424,0.0556,0.0398,0.0825,0.0512,0.0683,0.0398,0.0522,0.0326,0.0414,0.0274
